0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
Shot Chart Detail,0020000320,117,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,11,32,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20001213,POR,LAL
Shot Chart Detail,0020000320,141,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,9,15,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,51,21,1,0,20001213,POR,LAL
Shot Chart Detail,0020000320,160,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,7,29,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20001213,POR,LAL
Shot Chart Detail,0020000320,161,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,7,27,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20001213,POR,LAL
Shot Chart Detail,0020000320,185,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,6,7,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20001213,POR,LAL
Shot Chart Detail,0020000320,186,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,6,5,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20001213,POR,LAL
Shot Chart Detail,0020000320,195,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,5,25,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-79,0,1,0,20001213,POR,LAL
Shot Chart Detail,0020000320,261,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,10,21,Missed Shot,Hook Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,115,-2,1,0,20001213,POR,LAL
Shot Chart Detail,0020000320,301,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,6,31,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,7,51,1,0,20001213,POR,LAL
Shot Chart Detail,0020000320,333,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,2,31,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,51,4,1,1,20001213,POR,LAL
Shot Chart Detail,0020000320,391,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,7,46,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-107,-4,1,1,20001213,POR,LAL
Shot Chart Detail,0020000320,422,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,3,30,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,58,34,1,0,20001213,POR,LAL
Shot Chart Detail,0020000320,430,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,2,26,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,16,68,1,1,20001213,POR,LAL
Shot Chart Detail,0020000347,2,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,11,48,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,7,61,1,1,20001217,TOR,LAL
Shot Chart Detail,0020000347,35,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,8,53,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20001217,TOR,LAL
Shot Chart Detail,0020000347,132,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,10,26,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20001217,TOR,LAL
Shot Chart Detail,0020000347,135,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,10,1,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20001217,TOR,LAL
Shot Chart Detail,0020000347,208,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,4,42,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-92,0,1,1,20001217,TOR,LAL
Shot Chart Detail,0020000347,304,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,9,8,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-63,38,1,1,20001217,TOR,LAL
Shot Chart Detail,0020000347,346,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,5,26,Missed Shot,Turnaround Hook Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,108,15,1,0,20001217,TOR,LAL
Shot Chart Detail,0020000347,355,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,4,27,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-92,-4,1,0,20001217,TOR,LAL
Shot Chart Detail,0020000347,386,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,1,25,Made Shot,Turnaround Hook Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,8,85,4,1,1,20001217,TOR,LAL
Shot Chart Detail,0020000347,418,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,9,52,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,-84,4,1,1,20001217,TOR,LAL
Shot Chart Detail,0020000347,429,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,8,58,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,100,55,1,0,20001217,TOR,LAL
Shot Chart Detail,0020000347,448,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,7,39,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,1,61,1,1,20001217,TOR,LAL
Shot Chart Detail,0020000347,451,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,7,16,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20001217,TOR,LAL
Shot Chart Detail,0020000347,457,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,6,47,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,43,49,1,0,20001217,TOR,LAL
Shot Chart Detail,0020000347,498,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,2,6,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20001217,TOR,LAL
Shot Chart Detail,0020000347,507,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,1,6,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,73,34,1,0,20001217,TOR,LAL
Shot Chart Detail,0020000347,566,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,5,2,32,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20001217,TOR,LAL
Shot Chart Detail,0020000352,2,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,11,46,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,18,99,1,0,20001219,MIA,LAL
Shot Chart Detail,0020000352,4,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,11,42,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,62,78,1,0,20001219,MIA,LAL
Shot Chart Detail,0020000352,8,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,11,4,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,18,61,1,0,20001219,MIA,LAL
Shot Chart Detail,0020000352,21,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,9,13,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,62,112,1,0,20001219,MIA,LAL
Shot Chart Detail,0020000352,28,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,8,31,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20001219,MIA,LAL
Shot Chart Detail,0020000352,34,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,7,43,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20001219,MIA,LAL
Shot Chart Detail,0020000352,47,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,6,35,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,39,28,1,0,20001219,MIA,LAL
Shot Chart Detail,0020000352,49,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,6,31,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,32,0,1,1,20001219,MIA,LAL
Shot Chart Detail,0020000352,71,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,3,4,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,68,127,1,0,20001219,MIA,LAL
Shot Chart Detail,0020000352,88,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,0,44,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20001219,MIA,LAL
Shot Chart Detail,0020000352,150,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,5,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-136,0,1,0,20001219,MIA,LAL
Shot Chart Detail,0020000352,178,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,2,10,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20001219,MIA,LAL
Shot Chart Detail,0020000352,202,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,0,1,Made Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,32,0,1,1,20001219,MIA,LAL
Shot Chart Detail,0020000352,227,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,9,27,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-101,7,1,0,20001219,MIA,LAL
Shot Chart Detail,0020000352,260,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,5,28,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-94,-8,1,0,20001219,MIA,LAL
Shot Chart Detail,0020000352,282,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,3,8,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,62,61,1,1,20001219,MIA,LAL
Shot Chart Detail,0020000352,342,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,8,50,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,58,106,1,1,20001219,MIA,LAL
Shot Chart Detail,0020000352,349,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,7,19,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,41,91,1,0,20001219,MIA,LAL
Shot Chart Detail,0020000352,370,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,5,22,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20001219,MIA,LAL
Shot Chart Detail,0020000352,395,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,2,50,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,16,95,1,1,20001219,MIA,LAL
Shot Chart Detail,0020000352,422,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,0,14,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-58,13,1,0,20001219,MIA,LAL
Shot Chart Detail,0020000373,2,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,11,41,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,16,38,1,1,20001221,HOU,LAL
Shot Chart Detail,0020000373,9,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,11,17,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,58,66,1,0,20001221,HOU,LAL
Shot Chart Detail,0020000373,80,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,2,9,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-48,55,1,1,20001221,HOU,LAL
Shot Chart Detail,0020000373,105,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,11,31,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,73,32,1,0,20001221,HOU,LAL
Shot Chart Detail,0020000373,111,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,11,5,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,1,49,1,0,20001221,HOU,LAL
Shot Chart Detail,0020000373,121,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,9,35,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-4,112,1,1,20001221,HOU,LAL
Shot Chart Detail,0020000373,130,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,8,39,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20001221,HOU,LAL
Shot Chart Detail,0020000373,150,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,7,41,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,41,36,1,1,20001221,HOU,LAL
Shot Chart Detail,0020000373,154,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,7,4,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20001221,HOU,LAL
Shot Chart Detail,0020000373,216,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,1,57,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,98,-8,1,0,20001221,HOU,LAL
Shot Chart Detail,0020000373,270,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,7,46,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-94,7,1,0,20001221,HOU,LAL
Shot Chart Detail,0020000373,279,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,7,39,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,5,59,1,0,20001221,HOU,LAL
Shot Chart Detail,0020000373,291,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,6,52,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,56,7,1,0,20001221,HOU,LAL
Shot Chart Detail,0020000373,342,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,2,10,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,5,36,1,1,20001221,HOU,LAL
Shot Chart Detail,0020000373,352,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,0,41,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20001221,HOU,LAL
Shot Chart Detail,0020000373,386,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,8,37,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,41,23,1,0,20001221,HOU,LAL
Shot Chart Detail,0020000373,389,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,8,4,Made Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,14,36,1,1,20001221,HOU,LAL
Shot Chart Detail,0020000379,46,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,6,16,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,11,49,1,1,20001222,DAL,LAL
Shot Chart Detail,0020000379,51,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,5,40,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,11,87,1,1,20001222,DAL,LAL
Shot Chart Detail,0020000379,61,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,4,6,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-71,42,1,0,20001222,DAL,LAL
Shot Chart Detail,0020000379,76,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,3,4,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20001222,DAL,LAL
Shot Chart Detail,0020000379,120,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,0,0,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20001222,DAL,LAL
Shot Chart Detail,0020000379,127,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,11,29,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,47,19,1,0,20001222,DAL,LAL
Shot Chart Detail,0020000379,135,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,10,38,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20001222,DAL,LAL
Shot Chart Detail,0020000379,163,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,8,0,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-29,76,1,1,20001222,DAL,LAL
Shot Chart Detail,0020000379,196,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,5,19,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20001222,DAL,LAL
Shot Chart Detail,0020000379,263,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,10,0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-101,4,1,0,20001222,DAL,LAL
Shot Chart Detail,0020000379,290,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,6,58,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,62,4,1,1,20001222,DAL,LAL
Shot Chart Detail,0020000379,305,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,4,42,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,47,49,1,0,20001222,DAL,LAL
Shot Chart Detail,0020000379,319,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,3,18,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20001222,DAL,LAL
Shot Chart Detail,0020000379,379,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,9,29,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20001222,DAL,LAL
Shot Chart Detail,0020000397,4,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,11,21,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20001225,LAL,POR
Shot Chart Detail,0020000397,40,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,6,51,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20001225,LAL,POR
Shot Chart Detail,0020000397,56,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,5,10,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,8,81,28,1,0,20001225,LAL,POR
Shot Chart Detail,0020000397,58,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,5,4,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20001225,LAL,POR
Shot Chart Detail,0020000397,71,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,3,22,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,60,34,1,1,20001225,LAL,POR
Shot Chart Detail,0020000397,116,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,11,43,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,11,60,99,1,0,20001225,LAL,POR
Shot Chart Detail,0020000397,146,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,8,44,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,18,72,1,0,20001225,LAL,POR
Shot Chart Detail,0020000397,156,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,7,58,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-1,55,1,1,20001225,LAL,POR
Shot Chart Detail,0020000397,171,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,7,2,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-44,51,1,1,20001225,LAL,POR
Shot Chart Detail,0020000397,176,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,6,3,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-79,2,1,1,20001225,LAL,POR
Shot Chart Detail,0020000397,196,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,3,58,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,32,78,1,0,20001225,LAL,POR
Shot Chart Detail,0020000397,200,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,3,40,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20001225,LAL,POR
Shot Chart Detail,0020000397,210,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,2,42,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20001225,LAL,POR
Shot Chart Detail,0020000397,212,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,2,7,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-79,7,1,1,20001225,LAL,POR
Shot Chart Detail,0020000397,278,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,7,42,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-1,78,1,1,20001225,LAL,POR
Shot Chart Detail,0020000397,310,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,4,8,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,18,51,1,1,20001225,LAL,POR
Shot Chart Detail,0020000397,346,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,0,50,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,132,7,1,0,20001225,LAL,POR
Shot Chart Detail,0020000397,418,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,6,42,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-23,68,1,0,20001225,LAL,POR
Shot Chart Detail,0020000397,425,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,5,38,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,60,23,1,1,20001225,LAL,POR
Shot Chart Detail,0020000397,484,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,4,0,47,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20001225,LAL,POR
Shot Chart Detail,0020000420,9,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,10,58,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-92,0,1,1,20001228,PHX,LAL
Shot Chart Detail,0020000420,18,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,9,12,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,1,68,1,1,20001228,PHX,LAL
Shot Chart Detail,0020000420,52,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,3,53,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,22,51,1,0,20001228,PHX,LAL
Shot Chart Detail,0020000420,63,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,1,3,18,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,64,21,1,0,20001228,PHX,LAL
Shot Chart Detail,0020000420,103,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,11,40,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,16,85,1,0,20001228,PHX,LAL
Shot Chart Detail,0020000420,148,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,7,6,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20001228,PHX,LAL
Shot Chart Detail,0020000420,164,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,2,5,14,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,64,21,1,1,20001228,PHX,LAL
Shot Chart Detail,0020000420,241,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,10,26,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-4,78,1,0,20001228,PHX,LAL
Shot Chart Detail,0020000420,264,406,Shaquille O'Neal,1610612747,Los Angeles Lakers,3,7,34,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-33,78,1,1,20001228,PHX,LAL
